================ Wed Jul 24 11:56:49 EDT 2013 =========================
tgtd: [11:56:49.494273] work_timer_start(146) use timer_fd based scheduler
tgtd: [11:56:49.494661] bs_init(313) use signalfd notification
tgtd: [11:57:45.201252] caught signal 15, exiting
tgtd: [12:10:52.930483] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:10:55.684680] conn_init(68) connection open, 0x231eb28
tgtd: [12:10:55.935171] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:10:58.689372] conn_init(68) connection open, 0x231eb28
tgtd: [12:10:58.939867] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:01.694026] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:01.944540] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:04.698688] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:04.949660] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:07.703915] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:07.954373] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:10.708675] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:10.959244] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:13.713467] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:13.963966] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:16.718187] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:16.968647] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:19.722845] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:19.973304] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:22.727536] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:22.978104] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:25.732259] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:25.982734] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:28.736907] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:28.987384] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:31.741531] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:31.992096] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:34.746280] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:34.996786] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:37.750926] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:38.001392] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:40.755392] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:41.005968] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:43.760132] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:44.010603] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:46.764766] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:47.015248] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:49.769402] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:50.019793] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:52.773993] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:53.024510] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:55.778688] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:56.029151] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:11:58.783335] conn_init(68) connection open, 0x231eb28
tgtd: [12:11:59.033821] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:01.788052] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:02.038563] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:04.792749] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:05.043723] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:07.798001] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:08.048479] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:10.802571] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:11.053142] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:13.807350] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:14.057813] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:16.812020] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:17.062494] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:19.816643] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:20.067209] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:22.821366] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:23.071863] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:25.826076] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:26.076549] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:28.830728] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:29.081221] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:31.835407] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:32.085930] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:34.840059] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:35.090528] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:37.844689] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:38.095178] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:40.849364] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:41.099907] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:43.854063] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:44.104528] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:46.858620] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:47.109113] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:49.863326] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:50.113926] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:52.868027] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:53.118550] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:55.872667] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:56.123149] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:12:58.877372] conn_init(68) connection open, 0x231eb28
tgtd: [12:12:59.127851] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:01.882086] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:02.132567] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:04.886642] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:05.137514] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:07.891722] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:08.142209] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:10.896441] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:11.146996] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:13.901209] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:14.151664] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:16.905769] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:17.156260] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:19.910245] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:20.160779] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:22.914751] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:23.165270] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:25.919173] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:26.169716] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:28.923845] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:29.174406] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:31.928602] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:32.179175] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:34.933345] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:35.183822] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:37.938066] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:38.188507] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:40.948073] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:41.198567] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:43.958098] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:44.208614] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:46.968109] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:47.218611] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:49.978114] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:50.228617] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:52.987872] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:53.238362] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:55.997711] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:56.248245] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:13:59.007603] conn_init(68) connection open, 0x231eb28
tgtd: [12:13:59.258141] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:02.017466] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:02.268067] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:05.027491] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:05.278495] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:08.032611] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:08.283180] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:11.037425] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:11.287885] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:14.042083] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:14.292530] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:17.046679] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:17.297179] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:20.051308] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:20.301880] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:23.056136] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:23.306643] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:26.060883] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:26.311352] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:29.065456] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:29.315929] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:32.070063] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:32.320588] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:35.074749] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:35.325225] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:38.079370] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:38.329861] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:41.084098] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:41.334609] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:44.088724] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:44.339198] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:47.093384] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:47.343869] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:50.098648] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:50.349219] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:53.103342] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:53.353790] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:56.108362] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:56.358848] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:14:59.113085] conn_init(68) connection open, 0x231eb28
tgtd: [12:14:59.363559] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:02.117656] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:02.368218] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:05.122355] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:05.373180] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:08.127832] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:08.378309] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:11.132460] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:11.383029] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:14.137210] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:14.387689] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:17.141909] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:17.392345] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:20.146521] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:20.397110] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:23.151371] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:23.401829] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:26.156030] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:26.406492] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:29.160633] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:29.411126] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:32.165331] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:32.415857] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:35.170100] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:35.420596] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:38.174782] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:38.425255] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:41.179374] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:41.429937] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:44.184061] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:44.434542] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:47.188638] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:47.439149] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:50.193316] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:50.443871] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:53.197989] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:53.448469] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:56.208069] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:56.458562] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:15:59.218052] conn_init(68) connection open, 0x231eb28
tgtd: [12:15:59.468518] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:02.227946] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:02.478440] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:05.237903] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:05.488908] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:08.243073] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:08.493546] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:11.247749] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:11.498247] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:14.252240] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:14.502712] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:17.256864] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:17.507328] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:20.261275] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:20.511788] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:23.265977] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:23.516451] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:26.270581] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:26.521078] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:29.275187] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:29.525630] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:32.279663] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:32.530211] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:35.284412] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:35.534884] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:38.289085] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:38.539509] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:41.293586] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:41.544131] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:44.298181] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:44.548655] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:47.302765] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:47.553219] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:50.307312] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:50.557849] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:53.311998] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:53.562498] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:56.316538] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:56.567017] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:16:59.321174] conn_init(68) connection open, 0x231eb28
tgtd: [12:16:59.571628] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:02.325744] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:02.576272] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:05.330332] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:05.581301] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:08.335467] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:08.585942] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:11.340109] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:11.590622] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:14.344850] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:14.595325] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:17.349454] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:17.599953] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:20.354098] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:20.604643] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:23.358771] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:23.609315] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:26.363503] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:26.613959] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:29.368164] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:29.618635] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:32.372876] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:32.623402] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:35.377470] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:35.628097] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:38.382244] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:38.632705] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:41.386888] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:41.637438] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:44.391627] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:44.642103] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:47.396242] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:47.646764] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:50.401064] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:50.651593] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:53.405764] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:53.656259] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:56.410449] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:56.660932] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:17:59.415060] conn_init(68) connection open, 0x231eb28
tgtd: [12:17:59.665535] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:02.419685] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:02.670224] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:05.424401] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:05.675314] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:08.429449] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:08.679944] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:11.434142] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:11.684677] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:14.438838] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:14.689285] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:17.443470] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:17.693929] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:20.447835] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:20.698324] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:23.452252] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:23.702791] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:26.456744] conn_init(68) connection open, 0x231edd8
tgtd: [12:18:26.707190] conn_close(104) connection closed, 0x231edd8 1
tgtd: [12:18:29.461151] conn_init(68) connection open, 0x2424368
tgtd: [12:18:29.711749] conn_close(104) connection closed, 0x2424368 1
tgtd: [12:18:32.465937] conn_init(68) connection open, 0x24612c8
tgtd: [12:18:32.716395] conn_close(104) connection closed, 0x24612c8 1
tgtd: [12:18:35.470343] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:35.720811] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:38.474996] conn_init(68) connection open, 0x2754828
tgtd: [12:18:38.725557] conn_close(104) connection closed, 0x2754828 1
tgtd: [12:18:41.479583] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:41.730044] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:18:44.484097] conn_init(68) connection open, 0x2fac018
tgtd: [12:18:44.734439] conn_close(104) connection closed, 0x2fac018 1
tgtd: [12:18:47.488640] conn_init(68) connection open, 0x2865ad8
tgtd: [12:18:47.739155] conn_close(104) connection closed, 0x2865ad8 1
tgtd: [12:18:50.493259] conn_init(68) connection open, 0x231edd8
tgtd: [12:18:50.743735] conn_close(104) connection closed, 0x231edd8 1
tgtd: [12:18:53.497799] conn_init(68) connection open, 0x2aa8018
tgtd: [12:18:53.748309] conn_close(104) connection closed, 0x2aa8018 1
tgtd: [12:18:56.502266] conn_init(68) connection open, 0x26f9578
tgtd: [12:18:56.752781] conn_close(104) connection closed, 0x26f9578 1
tgtd: [12:18:59.506630] conn_init(68) connection open, 0x231eb28
tgtd: [12:18:59.757119] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:02.510967] conn_init(68) connection open, 0x2501828
tgtd: [12:19:02.761505] conn_close(104) connection closed, 0x2501828 1
tgtd: [12:19:05.515427] conn_init(68) connection open, 0x24c0828
tgtd: [12:19:05.766413] conn_close(104) connection closed, 0x24c0828 1
tgtd: [12:19:08.520300] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:08.770814] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:11.524923] conn_init(68) connection open, 0x2703ad8
tgtd: [12:19:11.775465] conn_close(104) connection closed, 0x2703ad8 1
tgtd: [12:19:14.535161] conn_init(68) connection open, 0x2744018
tgtd: [12:19:14.785840] conn_close(104) connection closed, 0x2744018 1
tgtd: [12:19:17.545295] conn_init(68) connection open, 0x241fd88
tgtd: [12:19:17.795972] conn_close(104) connection closed, 0x241fd88 1
tgtd: [12:19:20.555479] conn_init(68) connection open, 0x27a62c8
tgtd: [12:19:20.806203] conn_close(104) connection closed, 0x27a62c8 1
tgtd: [12:19:23.565667] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:23.816384] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:26.575868] conn_init(68) connection open, 0x2622ad8
tgtd: [12:19:26.826642] conn_close(104) connection closed, 0x2622ad8 1
tgtd: [12:19:29.586724] conn_init(68) connection open, 0x2966018
tgtd: [12:19:29.837342] conn_close(104) connection closed, 0x2966018 1
tgtd: [12:19:32.591405] conn_init(68) connection open, 0x2421ad8
tgtd: [12:19:32.842158] conn_close(104) connection closed, 0x2421ad8 1
tgtd: [12:19:35.596226] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:35.846894] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:38.606363] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:38.857067] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:41.616572] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:41.867323] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:44.626685] conn_init(68) connection open, 0x2324128
tgtd: [12:19:44.877386] conn_close(104) connection closed, 0x2324128 1
tgtd: [12:19:47.636755] conn_init(68) connection open, 0x23e7ad8
tgtd: [12:19:47.887427] conn_close(104) connection closed, 0x23e7ad8 1
tgtd: [12:19:50.641341] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:50.891972] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:53.651504] conn_init(68) connection open, 0x25e2d88
tgtd: [12:19:53.902224] conn_close(104) connection closed, 0x25e2d88 1
tgtd: [12:19:56.661643] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:56.912404] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:19:59.666471] conn_init(68) connection open, 0x231eb28
tgtd: [12:19:59.917218] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:02.671070] conn_init(68) connection open, 0x24a3ad8
tgtd: [12:20:02.921795] conn_close(104) connection closed, 0x24a3ad8 1
tgtd: [12:20:05.675757] conn_init(68) connection open, 0x24a3578
tgtd: [12:20:05.926678] conn_close(104) connection closed, 0x24a3578 1
tgtd: [12:20:08.680911] conn_init(68) connection open, 0x2712578
tgtd: [12:20:08.931402] conn_close(104) connection closed, 0x2712578 1
tgtd: [12:20:11.685550] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:11.936055] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:14.690184] conn_init(68) connection open, 0x2727828
tgtd: [12:20:14.940704] conn_close(104) connection closed, 0x2727828 1
tgtd: [12:20:17.694937] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:17.945392] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:20.699629] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:20.950094] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:23.704409] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:23.954804] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:26.709060] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:26.959486] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:29.713739] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:29.964182] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:32.718451] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:32.968959] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:35.723193] conn_init(68) connection open, 0x231eb28
tgtd: [12:20:35.973621] conn_close(104) connection closed, 0x231eb28 1
tgtd: [12:20:38.727903] conn_init(68) connection open, 0x231eb28
